Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-07-20,63203698,dw,top_control,KITCHENAID,KDTM604KPS,KDTM604KPS,,ci,retail,costco_ca,,Positive,use,Design,There is a place for everything.,[ Love this dishwasher ] || ---------------- || This dishwasher is wonderful! Love the 3 different shelves! There is a place for everything. It is very quiet and all of our dishes come out clean and dry. It was easy to order and delivery and installation was quick and efficient.,[ Love this dishwasher ] || ---------------- || This dishwasher is wonderful! Love the 3 different shelves! There is a place for everything. It is very quiet and all of our dishes come out clean and dry. It was easy to order and delivery and installation was quick and efficient.,,,5.0
24-07-20,63205419,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,bosch_home_es,,Positive,use,Product_Satisfaction,"A roomy, quiet, economical (water, energy) cutlery drawer is a brilliant idea.","[ Salvation in everyday life ] || ---------------- || A roomy, quiet, economical (water, energy) cutlery drawer is a brilliant idea. Perfect for a family of 4 (activated once every day), great option of opening the door (I don't wait to walk), intuitive panel, extra application","[ Wybawienie w codzienności ] || ---------------- || Pojemna, cichutka,  ekonomiczna ( woda,energia) szuflada na sztućce to genialna sprawa. Idealna dla 4osobowej rodziny ( uruchamiana 1x każdego dnia) świetna opcja uchylania drzwi ( nie czekam ze spacerem ) panel intuicyjny,  aplikacja extra",,,5.0
24-07-20,63205419,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,bosch_home_es,,Positive,use,Easy_Use,"Perfect for a family of 4 (activated once every day), great option of opening the door (I don't wait to walk), intuitive panel, extra application","[ Salvation in everyday life ] || ---------------- || A roomy, quiet, economical (water, energy) cutlery drawer is a brilliant idea. Perfect for a family of 4 (activated once every day), great option of opening the door (I don't wait to walk), intuitive panel, extra application","[ Wybawienie w codzienności ] || ---------------- || Pojemna, cichutka,  ekonomiczna ( woda,energia) szuflada na sztućce to genialna sprawa. Idealna dla 4osobowej rodziny ( uruchamiana 1x każdego dnia) świetna opcja uchylania drzwi ( nie czekam ze spacerem ) panel intuicyjny,  aplikacja extra",,,5.0
24-07-20,63205420,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,It is silent in all programs.,[ Washes quite well in the eco program. ] || ---------------- || It is silent in all programs.,[ Lava bastante bien en el programa eco. ] || ---------------- || Es silencioso en todos los programas.,,,4.0
24-07-20,63205560,dw,top_control,SAMSUNG,DW80R2031UW_AA,DW80R2031UW_AA,,us,retail,bestbuy,,Positive,use,Design,Great load capacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,[ Bwst bang fir the buck ] || ---------------- || Great load calacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,[ Bwst bang fir the buck ] || ---------------- || Great load calacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,,,5.0
24-07-20,63205560,dw,top_control,SAMSUNG,DW80R2031UW_AA,DW80R2031UW_AA,,us,retail,bestbuy,,Positive,use,Noise_Vibration,Great load capacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,[ Bwst bang fir the buck ] || ---------------- || Great load calacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,[ Bwst bang fir the buck ] || ---------------- || Great load calacity and smart option always notifying you even if you have a rental unit Gives yiuvavbery accurate idea of usage .Quiet and functional,,,5.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"We love the way our Bosch cleans, it is so very quiet also!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"We love the way our Bosch cleans, it is so very quiet also!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Design,My only complaint is the spacing of the rack tines!,"[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,My only complaint is the spacing of the rack tines!,"[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Design,They are set too close and unless your dishware is all flat or corelle plates just don't fit very many!,"[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63205757,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Neutral,,Easy_Use,Wish they had made alternating tines adjustable as in the adds!,"[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!","[ Bosch is the best brand still ] || ---------------- || We love the way our Bosch cleans, it is so very quiet also! My only complaint is the spacing of the rack tines! They are set too close and unless your dishware is all flat or corelle plates just don't fit very many! Wish they had made alternating tines adjustable as in the adds!",,,4.0
24-07-20,63207921,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Design,"Able to fit pots and pans in , 3rd rack is great for knives and larger utensils.","[ Great features ] || ---------------- || Able to fit pots and pans in , 3rd rack is great for knives and larger utensils. Love the finger print resistance, easy to wipe and go. I a look so like to delay cycles for late night washes.","[ Great features ] || ---------------- || Able to fit pots and pans in , 3rd rack is great for knives and larger utensils. Love the finger print resistance, easy to wipe and go. I a look so like to delay cycles for late night washes.",,,5.0
24-07-20,63207921,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,"Able to fit pots and pans in , 3rd rack is great for knives and larger utensils.","[ Great features ] || ---------------- || Able to fit pots and pans in , 3rd rack is great for knives and larger utensils. Love the finger print resistance, easy to wipe and go. I a look so like to delay cycles for late night washes.","[ Great features ] || ---------------- || Able to fit pots and pans in , 3rd rack is great for knives and larger utensils. Love the finger print resistance, easy to wipe and go. I a look so like to delay cycles for late night washes.",,,5.0
