Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-03,49335656,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,homedepot,,Negative,maintain,Service,warranty expired at 1 year.,"[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it's an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.","[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it’s an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.",,,1.0
23-02-28,49241906,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Neutral,,Service,I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.,"[ Bosch Dishwasher ] || ---------------- || After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand. Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with Wi-Fi connectivity, Aquastop and a stainless steel exterior finish. I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.","[ Lavavajillas Bosch ] || ---------------- || Tras quince años con un lavavajillas Bosch (y una sola visita del servicio técnico hace 6 años) repetimos con la marca. Igual de silencioso que su antecesor con 3  bandeja y cuba toda en inox para un precio muy correcto, viene con conectividad Wifi, Aquastop y acabado exterior inox.Aprovecho para resaltar la eficacia y rapidez del servico técnico Bosch cuando lo he necesitado.",,,5.0
23-02-28,49241931,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Neutral,,,"If you need to renew the dishwasher, this model is a safe bet.","[ excellent option ] || ---------------- || If you need to renew the dishwasher, this model is a safe bet. Silent and with the necessary programs for a short wash or daily cleaning.",[ Excelente opción ] || ---------------- || Si necesitas renovar el lavavajillas este modelo es una apuesta segura.Silencioso y con los programas necesarios para un lavado corto o la limpieza diaria.,,,5.0
23-02-28,49241931,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,Silent and with the necessary programs for a short wash or daily cleaning.,"[ excellent option ] || ---------------- || If you need to renew the dishwasher, this model is a safe bet. Silent and with the necessary programs for a short wash or daily cleaning.",[ Excelente opción ] || ---------------- || Si necesitas renovar el lavavajillas este modelo es una apuesta segura.Silencioso y con los programas necesarios para un lavado corto o la limpieza diaria.,,,5.0
23-02-28,49242011,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Negative,use,Design,"I haven't used it yet, just a test, I liked how quiet it is and I didn't like the quality of some finishes.","[ Price/quality ratio a bit excessive ] || ---------------- || I haven't used it yet, just a test, I liked how quiet it is and I didn't like the quality of some finishes. I cannot recommend it since I have not compared it to others.","[ Relación calidad/precio un poco excesiva ] || ---------------- || Aún no lo he utilizado, solo una prueba, me ha gustado lo silencioso que es y no me ha gustado la calidad de algunos acabados. No puedo recomendarlo puesto que no lo he comparado con otros.",,,4.0
23-02-28,49242011,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Negative,use,Noise_Vibration,"I haven't used it yet, just a test, I liked how quiet it is and I didn't like the quality of some finishes.","[ Price/quality ratio a bit excessive ] || ---------------- || I haven't used it yet, just a test, I liked how quiet it is and I didn't like the quality of some finishes. I cannot recommend it since I have not compared it to others.","[ Relación calidad/precio un poco excesiva ] || ---------------- || Aún no lo he utilizado, solo una prueba, me ha gustado lo silencioso que es y no me ha gustado la calidad de algunos acabados. No puedo recomendarlo puesto que no lo he comparado con otros.",,,4.0
23-02-28,49242011,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Negative,use,,I cannot recommend it since I have not compared it to others.,"[ Price/quality ratio a bit excessive ] || ---------------- || I haven't used it yet, just a test, I liked how quiet it is and I didn't like the quality of some finishes. I cannot recommend it since I have not compared it to others.","[ Relación calidad/precio un poco excesiva ] || ---------------- || Aún no lo he utilizado, solo una prueba, me ha gustado lo silencioso que es y no me ha gustado la calidad de algunos acabados. No puedo recomendarlo puesto que no lo he comparado con otros.",,,4.0
23-02-28,79155622,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,use,Delivery_Installation,"This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it. Once I got the dishwasher installed I got the LC code because it was leaking. I took it back out and found a leak from one of the pump hoses. While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine. It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.  Once I got the dishwasher installed I got the LC code because it was leaking.  I took it back out and found a leak from one of the pump hoses.  While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine.  It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.",Not verified,,1.0
23-02-28,79155622,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,use,Durability,"This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it. Once I got the dishwasher installed I got the LC code because it was leaking. I took it back out and found a leak from one of the pump hoses. While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine. It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.  Once I got the dishwasher installed I got the LC code because it was leaking.  I took it back out and found a leak from one of the pump hoses.  While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine.  It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.",Not verified,,1.0
23-02-28,79155622,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,onboard,Durability,Once I got the dishwasher installed I got the LC code because it was leaking.,"[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it. Once I got the dishwasher installed I got the LC code because it was leaking. I took it back out and found a leak from one of the pump hoses. While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine. It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.  Once I got the dishwasher installed I got the LC code because it was leaking.  I took it back out and found a leak from one of the pump hoses.  While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine.  It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.",Not verified,,1.0
23-02-28,79155622,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,maintain,Durability,I took it back out and found a leak from one of the pump hoses.,"[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it. Once I got the dishwasher installed I got the LC code because it was leaking. I took it back out and found a leak from one of the pump hoses. While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine. It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.  Once I got the dishwasher installed I got the LC code because it was leaking.  I took it back out and found a leak from one of the pump hoses.  While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine.  It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.",Not verified,,1.0
23-02-28,79155622,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Negative,,Noise_Vibration,While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts.,"[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it. Once I got the dishwasher installed I got the LC code because it was leaking. I took it back out and found a leak from one of the pump hoses. While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine. It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.","[ Very poor quality appliance ] || ---------------- || This dishwasher is very low quality, the plastic frame was cracked when I unboxed it.  Once I got the dishwasher installed I got the LC code because it was leaking.  I took it back out and found a leak from one of the pump hoses.  While doing this I noticed broken spot weld and the noise deadening material was melting off the tub and falling onto the mechanical parts. It does not clean as well as the 9 year old Frigidaire it replaced, I sold it for $40, I wish I had kept it and never bought this Samsung Bespoke glass panel machine.  It took a moth to finally get the glass panel delivered only to find that it does not fit properly, it bows out at the top which is am sure will catch lots of spills.",Not verified,,1.0
