Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-11,53675856,dw,front_control,GE,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,,us,retail,geappliances,,Neutral,use,Easy_Use,Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots.,"[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are cheap, which fits the price. Doesn't dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.","[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are  cheap, which fits the price. Doesn’t dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches  to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.",,,3.0
23-07-10,53802490,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,,I have not been disappointed at all!,"[ Best Buy! ] || ---------------- || (This review was received as part of a promotion.) With every LG product, more is achieved! I was behind this dishwasher I don't know how much and. I have not been disappointed at all! Leaves the perfect dishes and is very quiet. At home we are already LGaddicts □□",[ La mejor compra! ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Con cada producto LG se supera más! Llevaba detrás de este lavavajillas ni se cuanto y... para nada me ha decepcionado! Deja la vajilla perfecta y es muy silencioso. En casa ya somos LGadictos □□,,,5.0
23-07-10,53802490,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,Leaves the perfect dishes and is very quiet.,"[ Best Buy! ] || ---------------- || (This review was received as part of a promotion.) With every LG product, more is achieved! I was behind this dishwasher I don't know how much and. I have not been disappointed at all! Leaves the perfect dishes and is very quiet. At home we are already LGaddicts □□",[ La mejor compra! ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Con cada producto LG se supera más! Llevaba detrás de este lavavajillas ni se cuanto y... para nada me ha decepcionado! Deja la vajilla perfecta y es muy silencioso. En casa ya somos LGadictos □□,,,5.0
23-07-10,53802490,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Neutral,,Noise_Vibration,At home we are already LGaddicts □□,"[ Best Buy! ] || ---------------- || (This review was received as part of a promotion.) With every LG product, more is achieved! I was behind this dishwasher I don't know how much and. I have not been disappointed at all! Leaves the perfect dishes and is very quiet. At home we are already LGaddicts □□",[ La mejor compra! ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Con cada producto LG se supera más! Llevaba detrás de este lavavajillas ni se cuanto y... para nada me ha decepcionado! Deja la vajilla perfecta y es muy silencioso. En casa ya somos LGadictos □□,,,5.0
23-07-10,53802556,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ Good product ] || ---------------- || (This review was received through a promotion.) I bought this product a short time ago, but so far I am happy with its effectiveness and how it works. In relation to quality-price and energy expenditure, for me it has a good score. I recommend.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compré este producto hace poco tiempo, pero de momento estoy contenta con su eficacia y su funcionamiento. En relación calidad-precio y gasto energético para mi tiene una buena puntuación. Lo recomendaría.",,,4.0
23-07-10,53802556,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,"purchase,use",Easy_Use,"I bought this product a short time ago, but so far I am happy with its effectiveness and how it works.","[ Good product ] || ---------------- || (This review was received through a promotion.) I bought this product a short time ago, but so far I am happy with its effectiveness and how it works. In relation to quality-price and energy expenditure, for me it has a good score. I recommend.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compré este producto hace poco tiempo, pero de momento estoy contenta con su eficacia y su funcionamiento. En relación calidad-precio y gasto energético para mi tiene una buena puntuación. Lo recomendaría.",,,4.0
23-07-10,53802556,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,Price,"In relation to quality-price and energy expenditure, for me it has a good score.","[ Good product ] || ---------------- || (This review was received through a promotion.) I bought this product a short time ago, but so far I am happy with its effectiveness and how it works. In relation to quality-price and energy expenditure, for me it has a good score. I recommend.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compré este producto hace poco tiempo, pero de momento estoy contenta con su eficacia y su funcionamiento. En relación calidad-precio y gasto energético para mi tiene una buena puntuación. Lo recomendaría.",,,4.0
23-07-10,53802556,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,Product_Satisfaction,"In relation to quality-price and energy expenditure, for me it has a good score.","[ Good product ] || ---------------- || (This review was received through a promotion.) I bought this product a short time ago, but so far I am happy with its effectiveness and how it works. In relation to quality-price and energy expenditure, for me it has a good score. I recommend.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compré este producto hace poco tiempo, pero de momento estoy contenta con su eficacia y su funcionamiento. En relación calidad-precio y gasto energético para mi tiene una buena puntuación. Lo recomendaría.",,,4.0
23-07-10,53802556,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Very Positive,use,,I recommend.,"[ Good product ] || ---------------- || (This review was received through a promotion.) I bought this product a short time ago, but so far I am happy with its effectiveness and how it works. In relation to quality-price and energy expenditure, for me it has a good score. I recommend.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compré este producto hace poco tiempo, pero de momento estoy contenta con su eficacia y su funcionamiento. En relación calidad-precio y gasto energético para mi tiene una buena puntuación. Lo recomendaría.",,,4.0
23-07-10,53802563,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ Everything you were looking for in a dishwasher ] || ---------------- || (This review was received through a promotion.) We bought the dishwasher a month ago and it works perfectly so far. Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Todo lo que estaba buscando en un lavavajillas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compramos el lavavajillas hace un mes y de momento funciona perfectamente. Regulable, con una tercera bandeja muy útil, muy silencioso y no está dejando ningún tipo de restos de suciedad con los programas cortos.",,,5.0
23-07-10,53802563,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,"purchase,use",Durability,We bought the dishwasher a month ago and it works perfectly so far.,"[ Everything you were looking for in a dishwasher ] || ---------------- || (This review was received through a promotion.) We bought the dishwasher a month ago and it works perfectly so far. Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Todo lo que estaba buscando en un lavavajillas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compramos el lavavajillas hace un mes y de momento funciona perfectamente. Regulable, con una tercera bandeja muy útil, muy silencioso y no está dejando ningún tipo de restos de suciedad con los programas cortos.",,,5.0
23-07-10,53802563,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,"Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Everything you were looking for in a dishwasher ] || ---------------- || (This review was received through a promotion.) We bought the dishwasher a month ago and it works perfectly so far. Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Todo lo que estaba buscando en un lavavajillas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compramos el lavavajillas hace un mes y de momento funciona perfectamente. Regulable, con una tercera bandeja muy útil, muy silencioso y no está dejando ningún tipo de restos de suciedad con los programas cortos.",,,5.0
23-07-10,53802563,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,"Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Everything you were looking for in a dishwasher ] || ---------------- || (This review was received through a promotion.) We bought the dishwasher a month ago and it works perfectly so far. Adjustable, with a very useful third tray, very quiet and it does not leave any type of dirt residue with the short programs.","[ Todo lo que estaba buscando en un lavavajillas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Compramos el lavavajillas hace un mes y de momento funciona perfectamente. Regulable, con una tercera bandeja muy útil, muy silencioso y no está dejando ningún tipo de restos de suciedad con los programas cortos.",,,5.0
23-07-10,53807476,dw,top_control,GE,DDT700SBNTS_DDT700SFNDS_DDT700SGNBB_DDT700SGNWW_DDT700SMNES_DDT700SSNSS,DDT700SBNTS_DDT700SFNDS_DDT700SGNBB_DDT700SGNWW_DDT700SMNES_DDT700SSNSS,,us,retail,homedepot,,Positive,use,Easy_Use,Works great on even baked on stuff.,[ Happy ] || ---------------- || Works great on even baked on stuff. Dries well. Very quiet.,[ Happy ] || ---------------- || Works great on even baked on stuff. Dries well. Very quiet.,,,5.0
