Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-03-27,70627623,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Easy_Use,"Efficient, quiet and easy to use","[ Efficient and silent ] || ---------------- || Efficient, quiet and easy to use","[ Eficiente y silencioso ] || ---------------- || Eficiente, silencioso y de fácil uso",Not verified,,4.0
25-03-27,70637244,dw,top_control,BOSCH,2_series,SPV2HMX42E,EU,es,retail,mediamarkt_es,,Neutral,,,opiniamotywowanapromocą,"[ Successful purchase :) ] || ---------------- || The BOSCH SPV2HMX42E Serie 2 dishwasher is the perfect device for a family of four. It works great, is quiet, and washes dishes well. Three baskets are a great solution. #opiniamotywowanapromocą","[ Udany zakup :) ] || ---------------- || Zmywarka BOSCH SPV2HMX42E Serie 2 to idealne urządzenie dla 4-osobowej rodziny. Śmiga rewelacyjnie, cicho, dobrze domywa naczynia. Trzy koszyki to świetne rozwiązanie. #opiniamotywowanapromocją",Not verified,Originally posted on mediamarkt.pl,5.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Very Negative,,Durability,Purchased it and it doesn't work!,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Negative,"onboard,replace",Delivery_Installation,we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Negative,"onboard,replace",Service,we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Negative,maintain,Durability,Lowe's had us get a GE specialist to come look at it and the computer system does not work.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Negative,maintain,Service,They are having to order parts to replace the whole internal computer system.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Negative,use,Durability,The dishwasher has been now in the kitchen for over two weeks and still not working.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Neutral,maintain,Service,They said the part has to be ordered and will take a week or more to get in.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,70637785,dw,top_control,GE,GDT630PMRES,GDT630PMRES,,us,retail,lowes,,Very Negative,,,Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,[ Disappointed ] || ---------------- || Purchased it and it doesn't work! we had it installed after the 48 hour window and we are unable to get a replacement because we purchased the three-year protection plan. Lowe's had us get a GE specialist to come look at it and the computer system does not work. They are having to order parts to replace the whole internal computer system. The dishwasher has been now in the kitchen for over two weeks and still not working. They said the part has to be ordered and will take a week or more to get in. Disaster.,Verified,,1.0
25-03-27,79940535,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Neutral,replace,,Replaced my old dishwasher with this product.,[ Great appliance ] || ---------------- || Replaced my old dishwasher with this product. Both are Kitchen Aid products.,[ Great appliance ] || ---------------- || [This review was collected as part of a promotion.] Replaced my old dishwasher with this product.  Both are Kitchen Aid products.,Not verified,,5.0
25-03-27,79940535,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Neutral,,,Both are Kitchen Aid products.,[ Great appliance ] || ---------------- || Replaced my old dishwasher with this product. Both are Kitchen Aid products.,[ Great appliance ] || ---------------- || [This review was collected as part of a promotion.] Replaced my old dishwasher with this product.  Both are Kitchen Aid products.,Not verified,,5.0
