Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-15,60180599,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Positive,use,,I love the delay function to start option.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,,,5.0
24-03-15,60204082,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Neutral,,Easy_Use,You'll come to the part where you'll learn that other models tell their owners how much time is left in the cycle.,"[ Quiet cleaning ] || ---------------- || If you join me in disliking dishwashers that sound like airplane engines, you'll like this Bosch model. Very quiet. Don't read the manual though. You'll come to the part where you'll learn that other models tell their owners how much time is left in the cycle. Who wants to know that?","[ Quiet cleaning ] || ---------------- || If you join me in disliking dishwashers that sound like airplane engines, you'll like this Bosch model. Very quiet. Don't read the manual though. You'll come to the part where you'll learn that other models tell their owners how much time is left in the cycle. Who wants to know that?",,,5.0
24-03-15,60204082,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Neutral,,,Who wants to know that?,"[ Quiet cleaning ] || ---------------- || If you join me in disliking dishwashers that sound like airplane engines, you'll like this Bosch model. Very quiet. Don't read the manual though. You'll come to the part where you'll learn that other models tell their owners how much time is left in the cycle. Who wants to know that?","[ Quiet cleaning ] || ---------------- || If you join me in disliking dishwashers that sound like airplane engines, you'll like this Bosch model. Very quiet. Don't read the manual though. You'll come to the part where you'll learn that other models tell their owners how much time is left in the cycle. Who wants to know that?",,,5.0
24-03-15,60204058,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Neutral,,,We've owned a number of top brand dishwashers.,"[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers. This one is great. Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers.  This one is great.  Roomy (love the third tray for flatware), relatively fast and does a great job.",,,5.0
24-03-15,60204058,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Very Positive,use,,This one is great.,"[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers. This one is great. Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers.  This one is great.  Roomy (love the third tray for flatware), relatively fast and does a great job.",,,5.0
24-03-15,60204058,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Design,"Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers. This one is great. Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers.  This one is great.  Roomy (love the third tray for flatware), relatively fast and does a great job.",,,5.0
24-03-15,60204058,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers. This one is great. Roomy (love the third tray for flatware), relatively fast and does a great job.","[ Best yet ] || ---------------- || We've owned a number of top brand dishwashers.  This one is great.  Roomy (love the third tray for flatware), relatively fast and does a great job.",,,5.0
24-03-15,60204102,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Design,This dishwasher is so functional.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,,,5.0
24-03-15,60204102,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,The top row is perfect for knives.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,,,5.0
24-03-15,60204102,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,I love that I can drop the main shelf for more room.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,,,5.0
24-03-15,60204102,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,,,5.0
24-03-15,60204102,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,[ The best dishwasher I have ever had ] || ---------------- || This dishwasher is so functional. The top row is perfect for knives. I love that I can drop the main shelf for more room. It's whisper quiet and everything comes out spotless.,,,5.0
24-03-15,60204131,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Neutral,replace,Service,"Replaced a Fridgedair with the Bosch, and it actually works.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works. Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works.  Love this D/W, cleans so well, quiet and love the App features.",,,5.0
24-03-15,60204131,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works. Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works.  Love this D/W, cleans so well, quiet and love the App features.",,,5.0
24-03-15,60204131,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works. Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works.  Love this D/W, cleans so well, quiet and love the App features.",,,5.0
24-03-15,60204131,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works. Love this D/W, cleans so well, quiet and love the App features.","[ Love this machine! ] || ---------------- || Replaced a Fridgedair with the Bosch, and it actually works.  Love this D/W, cleans so well, quiet and love the App features.",,,5.0
24-03-15,60204118,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Neutral,,Design,All stainless inside and out.,"[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.",,,5.0
24-03-15,60204118,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,,Superior performance.,"[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.",,,5.0
24-03-15,60204118,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.",,,5.0
24-03-15,60204118,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.","[ Excellent product! ] || ---------------- || All stainless inside and out. Superior performance. Don't even rinse, and the dishes come out squeaky clean, every time.",,,5.0
