Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-03,51163709,dw,top_control,GE,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,,us,retail,geappliances,,Very Positive,use,Design,"Is quiet, it's looks fabulous in my kitchen.","[ Love how quiet it is. ] || ---------------- || Is quiet, it's looks fabulous in my kitchen. It does a great job cleaning","[ Love how quiet it is. ] || ---------------- || Is quiet, it’s looks fabulous in my kitchen.  It does a great job cleaning",,,5.0
23-05-03,51164805,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,onboard,Noise_Vibration,It was easy to install and we were pleasantly surprised at how quiet it was.,"[ It's as good as it's rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.","[ It’s as good as it’s rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.",,,5.0
23-05-03,51164805,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Easy_Use,The third rack for utensils is great.,"[ It's as good as it's rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.","[ It’s as good as it’s rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.",,,5.0
23-05-03,51164805,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Performance_Washing,Does a great job of cleaning our dishes.,"[ It's as good as it's rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.","[ It’s as good as it’s rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.",,,5.0
23-05-03,51164805,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Neutral,,,We've only had it one month.,"[ It's as good as it's rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.","[ It’s as good as it’s rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.",,,5.0
23-05-03,51164805,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Neutral,,Service,We hope (expect) to get 10 years from it.,"[ It's as good as it's rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.","[ It’s as good as it’s rated ] || ---------------- || (This review was collected as part of a promotion.) After checking all the consumer reviews and seeing Bosche dishwashers held most of the top positions, we took the plunge and bought one. It was easy to install and we were pleasantly surprised at how quiet it was. The third rack for utensils is great. Does a great job of cleaning our dishes. We've only had it one month. We hope (expect) to get 10 years from it.",,,5.0
23-05-03,51164861,dw,top_control,BOSCH,300_series,SHX863WD5N,,us,retail,bosch_home_us,,Positive,"purchase,use",,This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance.,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance. It cleans thoughoughly and runs quietly. I'm very happy with my purchase!,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance.  It cleans thoughoughly and runs quietly.  I'm very happy with my purchase!,,,5.0
23-05-03,51164861,dw,top_control,BOSCH,300_series,SHX863WD5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,It cleans thoughoughly and runs quietly.,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance. It cleans thoughoughly and runs quietly. I'm very happy with my purchase!,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance.  It cleans thoughoughly and runs quietly.  I'm very happy with my purchase!,,,5.0
23-05-03,51164861,dw,top_control,BOSCH,300_series,SHX863WD5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,It cleans thoughoughly and runs quietly.,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance. It cleans thoughoughly and runs quietly. I'm very happy with my purchase!,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance.  It cleans thoughoughly and runs quietly.  I'm very happy with my purchase!,,,5.0
23-05-03,51164861,dw,top_control,BOSCH,300_series,SHX863WD5N,,us,retail,bosch_home_us,,Positive,"purchase,use",,I'm very happy with my purchase!,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance. It cleans thoughoughly and runs quietly. I'm very happy with my purchase!,[ Very Pleased! ] || ---------------- || This is my first purchase of a Bosch dishwasher and I'm extremely pleased with this appliance.  It cleans thoughoughly and runs quietly.  I'm very happy with my purchase!,,,5.0
23-05-03,51165422,dw,top_control,BOSCH,SHPM78Z55N,SHPM78Z55N,,us,retail,bosch_home_us,,Positive,use,,The dishwasher is great.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great. I love the fact that it's so quiet and has a red light at the bottom that shows it's still running. The dishes are cleaned and silverware shiny. We are very pleased with our purchase.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great.I love the fact that it's so quiet and has a red light at the bottom that shows it's still running.The dishes are cleaned and silverware shiny.We are very pleased with our purchase.,,,5.0
23-05-03,51165422,dw,top_control,BOSCH,SHPM78Z55N,SHPM78Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,I love the fact that it's so quiet and has a red light at the bottom that shows it's still running.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great. I love the fact that it's so quiet and has a red light at the bottom that shows it's still running. The dishes are cleaned and silverware shiny. We are very pleased with our purchase.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great.I love the fact that it's so quiet and has a red light at the bottom that shows it's still running.The dishes are cleaned and silverware shiny.We are very pleased with our purchase.,,,5.0
23-05-03,51165422,dw,top_control,BOSCH,SHPM78Z55N,SHPM78Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,The dishes are cleaned and silverware shiny.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great. I love the fact that it's so quiet and has a red light at the bottom that shows it's still running. The dishes are cleaned and silverware shiny. We are very pleased with our purchase.,[ It cleans perfectly. ] || ---------------- || The dishwasher is great.I love the fact that it's so quiet and has a red light at the bottom that shows it's still running.The dishes are cleaned and silverware shiny.We are very pleased with our purchase.,,,5.0
