Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-09,76577060,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Easy_Use,Amazing to find something that does what it is supposed to these days.,"[ Great and actually cleans! ] || ---------------- || This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.","[ Great and actually cleans! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.",Not verified,Originally posted on maytag.com,5.0
23-03-04,49498819,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Positive,use,Design,It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || [This review was collected as part of a promotion.] My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,,,4.0
23-03-04,49498819,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Positive,use,Noise_Vibration,It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || [This review was collected as part of a promotion.] My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,,,4.0
23-03-04,49506220,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,harveynorman,,Neutral,"purchase,replace",Durability,Purchased this to replace a broken dishwasher by another brand.,"[ Easy enough to install ] || ---------------- || Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself. Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.","[ Easy enough to install ] || ---------------- || [This review was collected as part of a promotion.] Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself.  Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.",,,4.0
23-03-04,49506220,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,harveynorman,,Positive,onboard,Delivery_Installation,"I am not a plumber, but was able to instal it easy enough by myself.","[ Easy enough to install ] || ---------------- || Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself. Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.","[ Easy enough to install ] || ---------------- || [This review was collected as part of a promotion.] Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself.  Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.",,,4.0
23-03-04,49506220,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,harveynorman,,Positive,use,Performance_Washing,"Early days, but seems to be doing a good job with the cleaning.","[ Easy enough to install ] || ---------------- || Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself. Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.","[ Easy enough to install ] || ---------------- || [This review was collected as part of a promotion.] Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself.  Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.",,,4.0
23-03-04,49506220,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,harveynorman,,Positive,use,Easy_Use,"I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.","[ Easy enough to install ] || ---------------- || Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself. Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.","[ Easy enough to install ] || ---------------- || [This review was collected as part of a promotion.] Purchased this to replace a broken dishwasher by another brand. I am not a plumber, but was able to instal it easy enough by myself.  Early days, but seems to be doing a good job with the cleaning. I was sceptical as to if I'd have any need for connecting the dishwasher to my phone, but as it turns out I quite enjoy it.",,,4.0
23-03-04,49509187,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,Easy_Use,Easy to run and take care of.,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,,,5.0
23-03-04,49509187,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,Performance_Washing,Does a great job on the dishes.,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,,,5.0
23-03-04,49509187,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,,Noise_Vibration,Quiet,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,[ Great appliance ] || ---------------- || Easy to run and take care of. Does a great job on the dishes. Quiet,,,5.0
23-03-04,49509192,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,,This unit is exactly what we wanted.,"[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It’s quiet, efficient, and cleans extremely well.",,,5.0
23-03-04,49509192,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,Noise_Vibration,"It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It’s quiet, efficient, and cleans extremely well.",,,5.0
23-03-04,49509192,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,Performance_Washing,"It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It’s quiet, efficient, and cleans extremely well.",,,5.0
23-03-04,49509192,dw,top_control,GE,cafe,CDT875P2NS1,,us,retail,homedepot,,Positive,use,Product_Satisfaction,"It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It's quiet, efficient, and cleans extremely well.","[ Just exceptional ] || ---------------- || This unit is exactly what we wanted. It’s quiet, efficient, and cleans extremely well.",,,5.0
23-03-04,49511752,dw,top_control,GE,cafe,CDT845P3ND1,,us,retail,homedepot,,Neutral,,Design,"I'm 81, have had numerous houses/kitchens/dishwashers and am also an interior designer who has done my share of kitchens for clients.","[ I hate the long wait, but it was worth it. ] || ---------------- || I'm 81, have had numerous houses/kitchens/dishwashers and am also an interior designer who has done my share of kitchens for clients. I used the Cafe line in my recent client projects and was impressed so when I needed a new dishwasher decided to get this model. I have loved it since the first day. Now I'm considering ordering the electric stove, but have concerns as I'm told the vent is in the front to cool the computer. I just wish the Cafe line came in ivory.","[ I hate the long wait, but it was worth it. ] || ---------------- || I'm 81, have had numerous houses/kitchens/dishwashers and am also an interior designer who has done my share of kitchens for clients. I used the Cafe line in my recent client projects and was impressed so when I needed a new dishwasher decided to get this model.  I have loved it since the first day.  Now I'm considering ordering the electric stove, but have concerns as I'm told the vent is in the front to cool the computer.  I just wish the Cafe line came in ivory.",,,5.0
