Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-08,54321524,dw,front_control,GE,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,,us,retail,geappliances,,Neutral,,,I wish I would have gotten this one sooner.,"[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.","[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.",,,5.0
23-08-08,54322624,dw,top_control,GE,PDP755SYRFS,PDP755SYRFS,,us,retail,geappliances,,Very Positive,use,,We are pleased with this dishwasher and highly recommend it.,"[ Ultra-Quiet & Superior Cleaning! ] || ---------------- || Ultra-quiet, superior cleaning, and easy to load. We are pleased with this dishwasher and highly recommend it.","[ Ultra-Quiet & Superior Cleaning! ] || ---------------- || Ultra-quiet, superior cleaning, and easy to load.  We are pleased with this dishwasher and highly recommend it.",,,5.0
23-08-08,54323245,dw,front_control,GE,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,,us,retail,geappliances,,Positive,use,Performance_Washing,This dishwasher serves its purpose well.,"[ Great features that you will tell everyone about!  ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.","[ Great features that you will tell everyone about!! ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.",,,5.0
23-08-08,54323245,dw,front_control,GE,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,,us,retail,geappliances,,Positive,use,Easy_Use,"Easy to operate, sanitize dishes and quiet.","[ Great features that you will tell everyone about!  ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.","[ Great features that you will tell everyone about!! ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.",,,5.0
23-08-08,54323245,dw,front_control,GE,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,,us,retail,geappliances,,Positive,use,Noise_Vibration,"Easy to operate, sanitize dishes and quiet.","[ Great features that you will tell everyone about!  ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.","[ Great features that you will tell everyone about!! ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.",,,5.0
23-08-08,54323245,dw,front_control,GE,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,GDF535PGRBB_GDF535PGRCC_GDF535PGRWW_GDF535PSRSS,,us,retail,geappliances,,Positive,use,,Excellent in all areas.,"[ Great features that you will tell everyone about!  ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.","[ Great features that you will tell everyone about!! ] || ---------------- || This dishwasher serves its purpose well. Easy to operate, sanitize dishes and quiet.Excellent in all areas.",,,5.0
23-08-08,54323885,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Very happy with how quiet our new dishwasher is.,"[ Dishwasher heaven!  ] || ---------------- || Very happy with how quiet our new dishwasher is. Also, love the silverware tray on top! Game changer! ","[ Dishwasher heaven!! ] || ---------------- || Very happy with how quiet our new dishwasher is.  Also, love the silverware tray on top!!  Game changer!!",,,5.0
23-08-08,54323885,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"Also, love the silverware tray on top!","[ Dishwasher heaven!  ] || ---------------- || Very happy with how quiet our new dishwasher is. Also, love the silverware tray on top! Game changer! ","[ Dishwasher heaven!! ] || ---------------- || Very happy with how quiet our new dishwasher is.  Also, love the silverware tray on top!!  Game changer!!",,,5.0
23-08-08,54323885,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,,,Game changer!,"[ Dishwasher heaven!  ] || ---------------- || Very happy with how quiet our new dishwasher is. Also, love the silverware tray on top! Game changer! ","[ Dishwasher heaven!! ] || ---------------- || Very happy with how quiet our new dishwasher is.  Also, love the silverware tray on top!!  Game changer!!",,,5.0
23-08-08,54323917,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,,This dishwasher has exceeded my expectations.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet. The dishes are super clean. Worth every penny.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet.  The dishes are super clean.  Worth every penny.,,,5.0
23-08-08,54323917,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Dishwasher is super quiet.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet. The dishes are super clean. Worth every penny.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet.  The dishes are super clean.  Worth every penny.,,,5.0
23-08-08,54323917,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,The dishes are super clean.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet. The dishes are super clean. Worth every penny.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet.  The dishes are super clean.  Worth every penny.,,,5.0
23-08-08,54323917,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,purchase,,Worth every penny.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet. The dishes are super clean. Worth every penny.,[ love my dishwasher ] || ---------------- || This dishwasher has exceeded my expectations. Dishwasher is super quiet.  The dishes are super clean.  Worth every penny.,,,5.0
23-08-08,54323980,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,Dish washer is simple to use and ultra quiet.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,,,5.0
23-08-08,54323980,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Dish washer is simple to use and ultra quiet.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,,,5.0
23-08-08,54323980,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,Dishes come out clean and we love the pull out draw for utensils.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,[ Fantastic ] || ---------------- || Dish washer is simple to use and ultra quiet. Dishes come out clean and we love the pull out draw for utensils.,,,5.0
23-08-08,54324210,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,,Had an older model Bosch and it ran well only issue was the door handle.,"[ New dishwasheer ] || ---------------- || Had an older model Bosch and it ran well only issue was the door handle. great dishwasher quick and super quiet. Decided to get a new model and stuck with Bosch. Came in and I put it in that day. It fired up and then shut down, tried it several times but it kept flashing an error code. Tried to get customer service to help and they had a hard time finding anyone in our area. Long story short it took about 8 months (yes I had to hand wash dishes the enitre time) they finally agreed to replace it. New one runs well and is super quiet (one of the best features of Bosch). The cycle takes about 3 hours to complete and it does a great job at cleaning.","[ New dishwasheer ] || ---------------- || Had an older model Bosch and it ran well only issue was the door handle. great dishwasher quick and super quiet. Decided to get a new model and stuck with Bosch. Came in and I put it in that day. It fired up and then shut down, tried it several times but it kept flashing an error code. Tried to get customer service to help and they had a hard time finding anyone in our area. Long story short it took about 8 months (yes I had to hand wash dishes the enitre time) they finally agreed to replace it. New one runs well and is super quiet (one of the best features of Bosch). The cycle takes about 3 hours to complete and it does a great job at cleaning.",,,3.0
23-08-08,54324210,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,great dishwasher quick and super quiet.,"[ New dishwasheer ] || ---------------- || Had an older model Bosch and it ran well only issue was the door handle. great dishwasher quick and super quiet. Decided to get a new model and stuck with Bosch. Came in and I put it in that day. It fired up and then shut down, tried it several times but it kept flashing an error code. Tried to get customer service to help and they had a hard time finding anyone in our area. Long story short it took about 8 months (yes I had to hand wash dishes the enitre time) they finally agreed to replace it. New one runs well and is super quiet (one of the best features of Bosch). The cycle takes about 3 hours to complete and it does a great job at cleaning.","[ New dishwasheer ] || ---------------- || Had an older model Bosch and it ran well only issue was the door handle. great dishwasher quick and super quiet. Decided to get a new model and stuck with Bosch. Came in and I put it in that day. It fired up and then shut down, tried it several times but it kept flashing an error code. Tried to get customer service to help and they had a hard time finding anyone in our area. Long story short it took about 8 months (yes I had to hand wash dishes the enitre time) they finally agreed to replace it. New one runs well and is super quiet (one of the best features of Bosch). The cycle takes about 3 hours to complete and it does a great job at cleaning.",,,3.0
