Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-31,49963560,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,binglee,,Very Positive,use,Noise_Vibration,amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,,,5.0
23-03-27,49716386,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,bestbuy,,Very Positive,use,,The dishwasher is amazing.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,,,5.0
23-03-27,49716386,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,bestbuy,,Positive,use,Noise_Vibration,Very quiet when on and cleans all dishes thoroughly.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,,,5.0
23-03-27,49716386,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,bestbuy,,Positive,use,Performance_Washing,Very quiet when on and cleans all dishes thoroughly.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,,,5.0
23-03-27,49716386,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,bestbuy,,Very Positive,purchase,,Best purchase made.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,[ Really Quiet ] || ---------------- || The dishwasher is amazing. Very quiet when on and cleans all dishes thoroughly. Best purchase made.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Very Positive,use,,This is the best dishwasher I've ever had in my 53 years of living.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,,Service,Bosch is the way to go.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,It really cleans the dishes well.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,It's not too loud.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,I love the rack on top for small things or large utensils.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Delivery_Installation,Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716526,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Service,Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,[ I love this dishwasher! ] || ---------------- || This is the best dishwasher I've ever had in my 53 years of living. Bosch is the way to go. It really cleans the dishes well. It's not too loud. I love the rack on top for small things or large utensils. Thank you Bosch for finally finding a dishwasher that does the job right.,,,5.0
23-03-27,49716593,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,,I'm really liking this dishwasher.,[ Happy so far ] || ---------------- || I'm really liking this dishwasher. I love the extra mug space on the third shelf but you can't put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I’m really liking this dishwasher. I love the extra mug space on the third shelf but you can’t put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,,,4.0
23-03-27,49716593,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,I love the extra mug space on the third shelf but you can't put bigger mugs up there.,[ Happy so far ] || ---------------- || I'm really liking this dishwasher. I love the extra mug space on the third shelf but you can't put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I’m really liking this dishwasher. I love the extra mug space on the third shelf but you can’t put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,,,4.0
23-03-27,49716593,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Design,My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I'm really liking this dishwasher. I love the extra mug space on the third shelf but you can't put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I’m really liking this dishwasher. I love the extra mug space on the third shelf but you can’t put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,,,4.0
23-03-27,49716593,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I'm really liking this dishwasher. I love the extra mug space on the third shelf but you can't put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,[ Happy so far ] || ---------------- || I’m really liking this dishwasher. I love the extra mug space on the third shelf but you can’t put bigger mugs up there. My only complaint is the third shelf on the top the gaps are big so finding things that are short enough and big enough to not fall through is tough.,,,4.0
23-03-27,49717126,dw,front_control,HAIER,EYBW152266CWU1,EYBW152266CWU1,ASIA,cn,retail,jd,,Positive,replace,Design,"Returned another brand and bought this one, it was clean and shiny, very satisfied.","Returned another brand and bought this one, it was clean and shiny, very satisfied. My husband cooks delicious food, but it takes half an hour to clean up the dishes, because he is afraid that he will be too tired to buy. Before buying it, he said that it was not necessary, and that the bowl was washed quickly. After buying it, the cup for drinking soy milk in the morning was not flushed, and he threw it all in for washing. No matter how you adjust the parameters of the previous brand, there will always be water stains and scales, and you have to go through the water again. I studied abroad before, and the rented apartments all have their own dishwashers, which at least meet the clean standard. So after repeated communication, I finally returned the previous one. My husband was still a little bit reluctant after returning it, and said that he could keep it even if there were water stains. Hurry and hurry to pick Haier for a long time, and urge the customer service to deliver the goods five times a day. Fortunately, the machine was cleaned very well this time. One hour of daily washing is enough to meet the needs. There are many functions and will be tested slowly later, and if there are problems, we will continue to evaluate. I hope everyone can free their hands, and the delivery master is also very kind, and he installed it as soon as it was delivered.",退了另一个牌子买的这个，洗得亮晶晶的，很满意。老公做饭好吃，但收拾碗筷半小时起步，怕他太累买的。买之前他说没必要，洗个碗很快的，买了以后早上喝豆浆的杯子都不冲水，全丢进去洗了。之前那个牌子无论怎么调节参数，总是残留水渍水垢，要再过遍水。之前在国外读书，租的公寓都自带洗碗机都至少达到洗干净这个标准。所以反复沟通，终于把之前那个退了，退完老公还有点舍不得，表示有水渍也可以留。紧赶慢赶挑半天挑了海尔，一天催五次客服发货。所幸这次机子洗得很干净。日常洗一小时就能满足需求。功能很多后面会慢慢试，有问题会接着评价。希望大家都能解放双手对了，送货师傅人也很好，送来顺便就给装上了。,,,5.0
