Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-10-25,65777191,dw,builtin,SAMSUNG,BESPOKE,DW60BB800UAP,ASIA,kr,retail,naver_shop,,Positive,use,,It was easy to clean as well.,[ It was easy to use and the machine made little noise when in use. It was easy to clean as well. ] || ---------------- || It was easy to use and the machine made little noise when in use. It was easy to clean as well.,[ 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다 ] || ---------------- || 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다,,,5.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Neutral,,,How is that not an issue is beyond me.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Neutral,purchase,Easy_Use,To buy a new rack is $200.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Very Negative,use,,Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,87053112,dw,top_control,BOSCH,800_series,SHV78CM3N_SHX78CM2N_SHX78CM4N_SHX78CM5N_SHX78CM6N,,us,retail,lowes,,Negative,replace,Durability,was not working still waiting for replacement item to be installed,[ Bosch Dishwasher ] || ---------------- || was not working still waiting for replacement item to be installed,[ Bosch Dishwasher ] || ---------------- || was not working still waiting for replacement item to be installed,Verified,,3.0
24-10-19,87053112,dw,top_control,BOSCH,800_series,SHV78CM3N_SHX78CM2N_SHX78CM4N_SHX78CM5N_SHX78CM6N,,us,retail,lowes,,Negative,replace,Service,was not working still waiting for replacement item to be installed,[ Bosch Dishwasher ] || ---------------- || was not working still waiting for replacement item to be installed,[ Bosch Dishwasher ] || ---------------- || was not working still waiting for replacement item to be installed,Verified,,3.0
24-10-19,65705322,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,naver_shop,,Positive,,,Why did I buy this good thing now?,[ Why did I buy this good thing now? ] || ---------------- || Why did I buy this good thing now?,[ 이 좋은걸 왜 이제 샀을까요… ㅎ ] || ---------------- || 이 좋은걸 왜 이제 샀을까요… ㅎㅎㅎㅎ,,,5.0
24-10-19,65705372,dw,top_control,GE,PDT715SYVFS,PDT715SYVFS,,us,retail,lowes,,Very Negative,maintain,Delivery_Installation,it arrived broken and a red light flashes and it beeps.,"[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps. I called the local Lowes and they don't answer. Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself. REALLY? You took my money, delivered me a broken appliance and you want me to run around and fix it. No body there will even answer a phone.","[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps.  I called the local Lowes and they don't answer.  Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself.  REALLY?!  You took my money, delivered me a broken appliance and you want me to run around and fix it.  No body there will even answer a phone.",,,1.0
24-10-19,65705372,dw,top_control,GE,PDT715SYVFS,PDT715SYVFS,,us,retail,lowes,,Very Negative,maintain,Durability,it arrived broken and a red light flashes and it beeps.,"[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps. I called the local Lowes and they don't answer. Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself. REALLY? You took my money, delivered me a broken appliance and you want me to run around and fix it. No body there will even answer a phone.","[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps.  I called the local Lowes and they don't answer.  Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself.  REALLY?!  You took my money, delivered me a broken appliance and you want me to run around and fix it.  No body there will even answer a phone.",,,1.0
24-10-19,65705372,dw,top_control,GE,PDT715SYVFS,PDT715SYVFS,,us,retail,lowes,,Negative,maintain,Service,I called the local Lowes and they don't answer.,"[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps. I called the local Lowes and they don't answer. Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself. REALLY? You took my money, delivered me a broken appliance and you want me to run around and fix it. No body there will even answer a phone.","[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps.  I called the local Lowes and they don't answer.  Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself.  REALLY?!  You took my money, delivered me a broken appliance and you want me to run around and fix it.  No body there will even answer a phone.",,,1.0
24-10-19,65705372,dw,top_control,GE,PDT715SYVFS,PDT715SYVFS,,us,retail,lowes,,Neutral,maintain,Service,"Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself.","[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps. I called the local Lowes and they don't answer. Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself. REALLY? You took my money, delivered me a broken appliance and you want me to run around and fix it. No body there will even answer a phone.","[ Junk, delivered ] || ---------------- || it arrived broken and a red light flashes and it beeps.  I called the local Lowes and they don't answer.  Corporate said that since 24 hours has lapsed, that I need to call GE and fix it myself.  REALLY?!  You took my money, delivered me a broken appliance and you want me to run around and fix it.  No body there will even answer a phone.",,,1.0
